p30_id,source_issue_id,phase,priority,severity,category,gate,path,title,disposition,owner,blocker,next_pass_target,evidence
P30-ABSORB-0235,AIDENS-HA-20260508-0235,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0236,AIDENS-HA-20260508-0236,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0237,AIDENS-HA-20260508-0237,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0238,AIDENS-HA-20260508-0238,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0239,AIDENS-HA-20260508-0239,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0240,AIDENS-HA-20260508-0240,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0241,AIDENS-HA-20260508-0241,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0242,AIDENS-HA-20260508-0242,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0243,AIDENS-HA-20260508-0243,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0244,AIDENS-HA-20260508-0244,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0245,AIDENS-HA-20260508-0245,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0246,AIDENS-HA-20260508-0246,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0247,AIDENS-HA-20260508-0247,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0248,AIDENS-HA-20260508-0248,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0249,AIDENS-HA-20260508-0249,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0250,AIDENS-HA-20260508-0250,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0251,AIDENS-HA-20260508-0251,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0252,AIDENS-HA-20260508-0252,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0253,AIDENS-HA-20260508-0253,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0254,AIDENS-HA-20260508-0254,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0255,AIDENS-HA-20260508-0255,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0256,AIDENS-HA-20260508-0256,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0257,AIDENS-HA-20260508-0257,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-boundary-kit/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0258,AIDENS-HA-20260508-0258,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0259,AIDENS-HA-20260508-0259,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0260,AIDENS-HA-20260508-0260,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0261,AIDENS-HA-20260508-0261,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Production expect can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0262,AIDENS-HA-20260508-0262,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-config/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0263,AIDENS-HA-20260508-0263,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-config/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0264,AIDENS-HA-20260508-0264,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-config/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0265,AIDENS-HA-20260508-0265,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-config/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0266,AIDENS-HA-20260508-0266,P30-07,P1,Medium,PANIC-SURFACE,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-config/src/lib.rs,Production unwrap can panic instead of emitting a receipt-bearing failure,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
