ID,Severity,Confidence,Origin,Category,V11_Gate,Primary_Path_or_Surface,Finding,Risk,Evidence,Required_Action,Acceptance_Gate,Suggested_Phase,Status,Notes
AHD-0438,Medium,High-confidence hardening risk,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-contracts/src/boundary.rs,Boundary repair receipts need durable storage and downstream proof-impact linkage.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0439,Critical,Conformance/test gap,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-cli/src/lib.rs,Canonicalization profile must be digest-bound and stable across formatting variants.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0440,High,Confirmed source pattern,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-boundary-kit/src/lib.rs,"Malformed input should quarantine for material evidence paths, not merely repair and continue.",Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0441,High,High-confidence hardening risk,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-contracts/src/boundary.rs,Boundary repair defaults allow markdown-fence or substring extraction behavior that is too permissive for evidence-grade inputs. Scope variant 2: apply to crates/aidens-contracts/src/boundary.rs and adjacent caller/callee surfaces.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0442,Medium,Conformance/test gap,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-cli/src/lib.rs,Handwritten schema validation only covers a subset of JSON Schema features. Scope variant 2: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0443,Critical,Confirmed source pattern,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-boundary-kit/src/lib.rs,Unsupported schema keywords may be silently ignored instead of rejected as unsupported semantics. Scope variant 2: apply to crates/aidens-boundary-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0444,High,High-confidence hardening risk,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-contracts/src/boundary.rs,"Duplicate-key detection needs fuzzing against escapes, nesting, unicode, and parser disagreement. Scope variant 2: apply to crates/aidens-contracts/src/boundary.rs and adjacent caller/callee surfaces.",Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0445,High,Conformance/test gap,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-cli/src/lib.rs,Treatment-critical paths use simplified addressing that can miss JSON pointer edge cases. Scope variant 2: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0446,Medium,Confirmed source pattern,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-boundary-kit/src/lib.rs,Unknown-field policy is not proven strict across every structured boundary. Scope variant 2: apply to crates/aidens-boundary-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0447,Critical,High-confidence hardening risk,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-contracts/src/boundary.rs,"Resource ceilings for parse depth, object count, string length, and array size need proof. Scope variant 2: apply to crates/aidens-contracts/src/boundary.rs and adjacent caller/callee surfaces.",Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0448,High,Conformance/test gap,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-cli/src/lib.rs,Boundary repair receipts need durable storage and downstream proof-impact linkage. Scope variant 2: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0449,High,Confirmed source pattern,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-boundary-kit/src/lib.rs,Canonicalization profile must be digest-bound and stable across formatting variants. Scope variant 2: apply to crates/aidens-boundary-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
