id,priority,severity,category,path,line,title,evidence,impact,break_test,recommended_fix,confidence
AIDENS-HA-20260508-0192,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,359,Utc::now appears in runtime/artifact path,"requested_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0193,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,36,Utc::now appears in runtime/artifact path,"recorded_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0194,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,398,Utc::now appears in runtime/artifact path,"decided_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0195,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,414,Utc::now appears in runtime/artifact path,"decided_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0196,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,457,Utc::now appears in runtime/artifact path,"used_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0197,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,479,Utc::now appears in runtime/artifact path,"used_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0198,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,552,Utc::now appears in runtime/artifact path,"requested_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0199,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,594,Utc::now appears in runtime/artifact path,"completed_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0200,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,62,Utc::now appears in runtime/artifact path,"generated_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0201,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,644,Utc::now appears in runtime/artifact path,"created_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0202,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,703,Utc::now appears in runtime/artifact path,"started_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0203,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,734,Utc::now appears in runtime/artifact path,self.completed_at = Some(Utc::now());,Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0204,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,780,Utc::now appears in runtime/artifact path,"checked_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0205,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,816,Utc::now appears in runtime/artifact path,"exhausted_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0206,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,899,Utc::now appears in runtime/artifact path,"started_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0207,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,953,Utc::now appears in runtime/artifact path,self.completed_at = Some(Utc::now());,Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0208,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/capability_turn.rs,962,Utc::now appears in runtime/artifact path,self.completed_at = Some(Utc::now());,Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0209,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,121,Utc::now appears in runtime/artifact path,self.cancelled_at = Some(Utc::now());,Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0210,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,125,Utc::now appears in runtime/artifact path,self.updated_at = Utc::now();,Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0211,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,153,Utc::now appears in runtime/artifact path,let acquired_at = Utc::now();,Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0212,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,226,Utc::now appears in runtime/artifact path,"created_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0213,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,278,Utc::now appears in runtime/artifact path,"received_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0214,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,318,Utc::now appears in runtime/artifact path,"created_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
AIDENS-HA-20260508-0215,P1,Medium,NONDETERMINISM,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,363,Utc::now appears in runtime/artifact path,"recorded_at: Utc::now(),",Replay equivalence and content-addressed artifact law become harder to prove when wall-clock state leaks into semantics.,Run the same fixture twice with identical inputs and compare all generated artifacts/receipts byte-for-byte.,Inject clock and preserve valid/recorded-time distinction.,Medium
